User ID,Master Rating,Master Rating Range,Character
3851760575,1401,1251-1500,Juri
3416166694,1401,1251-1500,Blanka
2301701741,1401,1251-1500,Cammy
2112984369,1401,1251-1500,Ken
2314186652,1401,1251-1500,Ken
2861529870,1401,1251-1500,JP
3545077897,1401,1251-1500,Cammy
3464709864,1401,1251-1500,Luke
1552231329,1401,1251-1500,Blanka
2182132794,1401,1251-1500,Jamie
4124211172,1401,1251-1500,Cammy
3068670700,1401,1251-1500,Ken
2890754311,1401,1251-1500,Ken
1237045639,1401,1251-1500,Marisa
3886496940,1401,1251-1500,Kimberly
3350556059,1401,1251-1500,Jamie
3513604159,1401,1251-1500,Ken
2886123180,1401,1251-1500,Guile
3659544177,1401,1251-1500,JP
1451682125,1401,1251-1500,Marisa
2994759752,1401,1251-1500,Ken
2007999766,1401,1251-1500,Juri
3450230388,1401,1251-1500,Luke
3802030559,1401,1251-1500,Marisa
2432486104,1401,1251-1500,Juri
2359609557,1401,1251-1500,Kimberly
1332219720,1401,1251-1500,Dee Jay
2324843542,1401,1251-1500,Dee Jay
3488889604,1401,1251-1500,Ryu
3583956264,1401,1251-1500,Juri
2709970964,1402,1251-1500,Marisa
4162728834,1402,1251-1500,Manon
3570117152,1402,1251-1500,Jamie
2967408578,1402,1251-1500,Dee Jay
2061804419,1402,1251-1500,Blanka
1486738588,1402,1251-1500,Rashid
1711169474,1402,1251-1500,Ken
1729284649,1402,1251-1500,Cammy
2587969911,1402,1251-1500,Kimberly
2885534190,1402,1251-1500,Zangief
2246948303,1402,1251-1500,Ryu
2576024425,1402,1251-1500,Juri
2125968281,1402,1251-1500,Cammy
2467669560,1402,1251-1500,Juri
4134057751,1402,1251-1500,Luke
1584027641,1402,1251-1500,Marisa
3721888053,1402,1251-1500,JP
3398058387,1402,1251-1500,Blanka
3503949856,1402,1251-1500,Ken
2212375065,1402,1251-1500,Chun-Li
2255963991,1402,1251-1500,Juri
3557284609,1402,1251-1500,Ryu
2351784512,1402,1251-1500,Ryu
4153688150,1402,1251-1500,Juri
4182093177,1402,1251-1500,Rashid
1432856585,1402,1251-1500,Marisa
3213244155,1402,1251-1500,Kimberly
2891374325,1402,1251-1500,Kimberly
4100707950,1402,1251-1500,Lily
1881302215,1402,1251-1500,Dee Jay
1000760628,1402,1251-1500,Ryu
3447193459,1402,1251-1500,Chun-Li
2202971488,1402,1251-1500,Cammy
1719509477,1402,1251-1500,Juri
2701231169,1402,1251-1500,JP
3355314425,1402,1251-1500,Ken
2064773398,1402,1251-1500,Guile
2420927506,1402,1251-1500,Guile
1958336661,1402,1251-1500,Zangief
3918322820,1402,1251-1500,Cammy
2513630598,1402,1251-1500,Ken
3163435364,1402,1251-1500,Jamie
4122517465,1402,1251-1500,Marisa
3479211204,1402,1251-1500,Guile
4260660128,1402,1251-1500,Kimberly
3139639823,1402,1251-1500,JP
1251247059,1402,1251-1500,Juri
1204201277,1402,1251-1500,Luke
3042215210,1402,1251-1500,Blanka
1968542398,1402,1251-1500,Kimberly
3408238686,1402,1251-1500,Jamie
2975641410,1402,1251-1500,Marisa
1031076474,1402,1251-1500,Dhalsim
3892416297,1402,1251-1500,Ken
1345008315,1402,1251-1500,Lily
1005863021,1402,1251-1500,Guile
3832876395,1402,1251-1500,E. Honda
4044258622,1402,1251-1500,Manon
4177424817,1402,1251-1500,Juri
3217131746,1402,1251-1500,Ken
3587862872,1402,1251-1500,E. Honda
3592199762,1402,1251-1500,Jamie
3728495290,1402,1251-1500,Ryu
4252847574,1402,1251-1500,Cammy
1798611783,1402,1251-1500,Ken
1475431704,1402,1251-1500,Manon
2087324126,1402,1251-1500,Luke
2704043336,1402,1251-1500,Luke
2441278061,1402,1251-1500,E. Honda
1782948492,1402,1251-1500,Marisa
2108953728,1402,1251-1500,Luke
1792112136,1402,1251-1500,E. Honda
4143955228,1402,1251-1500,Lily
1534781645,1402,1251-1500,E. Honda
1836729227,1402,1251-1500,E. Honda
3850763533,1403,1251-1500,Blanka
2707003746,1403,1251-1500,Luke
2179053686,1403,1251-1500,Rashid
3440055463,1403,1251-1500,Cammy
2567174373,1403,1251-1500,Chun-Li
2826859896,1403,1251-1500,Cammy
3952600953,1403,1251-1500,Chun-Li
1755447836,1403,1251-1500,Chun-Li
3248929455,1403,1251-1500,Dee Jay
3352507010,1403,1251-1500,Ken
3279582402,1403,1251-1500,Marisa
3728159055,1403,1251-1500,Dee Jay
4217868960,1403,1251-1500,Marisa
3439772763,1403,1251-1500,Luke
1026976129,1403,1251-1500,JP
3062797307,1403,1251-1500,Dee Jay
1274871464,1403,1251-1500,Blanka
3344023186,1403,1251-1500,Cammy
4113454508,1403,1251-1500,Jamie
4214657114,1403,1251-1500,Dhalsim
2566208921,1403,1251-1500,Manon
3496956516,1403,1251-1500,Blanka
1751860232,1403,1251-1500,Dhalsim
1884995718,1403,1251-1500,Rashid
2662008889,1403,1251-1500,JP
1370904889,1403,1251-1500,Ken
3783226607,1403,1251-1500,Manon
2544740775,1403,1251-1500,Ken
3358312155,1403,1251-1500,Dee Jay
3209413136,1403,1251-1500,Marisa
3638055436,1403,1251-1500,Dhalsim
4100936433,1403,1251-1500,Dee Jay
1498086085,1403,1251-1500,JP
4005032378,1403,1251-1500,Cammy
1299813053,1403,1251-1500,Ken
1928729772,1403,1251-1500,Manon
3255053117,1403,1251-1500,JP
2579000541,1403,1251-1500,Luke
2492169576,1403,1251-1500,E. Honda
2527494780,1403,1251-1500,Lily
1634089681,1403,1251-1500,Guile
3468245383,1403,1251-1500,Dhalsim
1907293605,1403,1251-1500,Marisa
2496863221,1403,1251-1500,JP
3893265223,1403,1251-1500,Chun-Li
2400703254,1403,1251-1500,Dhalsim
2527653790,1403,1251-1500,Ken
2680775610,1403,1251-1500,Dhalsim
1372174318,1403,1251-1500,E. Honda
2937462512,1403,1251-1500,Juri
1708982560,1403,1251-1500,Ken
1253525687,1403,1251-1500,Zangief
1949816113,1403,1251-1500,Guile
1759874107,1403,1251-1500,E. Honda
1852414595,1403,1251-1500,Marisa
2189402959,1403,1251-1500,Guile
3384436386,1403,1251-1500,Chun-Li
1024263811,1403,1251-1500,Marisa
1835080893,1403,1251-1500,Marisa
1197663372,1403,1251-1500,Luke
1922850812,1403,1251-1500,Zangief
1986465234,1403,1251-1500,Ken
1699140915,1403,1251-1500,Ken
3451649784,1403,1251-1500,Dee Jay
1831039648,1403,1251-1500,Blanka
4122088127,1403,1251-1500,Rashid
2692632930,1403,1251-1500,JP
2086716166,1403,1251-1500,Lily
1706071299,1403,1251-1500,Ken
2981515685,1403,1251-1500,Lily
2868459682,1403,1251-1500,Chun-Li
4188237185,1403,1251-1500,Cammy
2059658900,1403,1251-1500,JP
3821690448,1403,1251-1500,Juri
2866023476,1403,1251-1500,Ken
2149599375,1403,1251-1500,Ryu
3267666779,1403,1251-1500,Ken
1010427691,1403,1251-1500,Marisa
2190272837,1403,1251-1500,Ryu
3218160500,1403,1251-1500,Chun-Li
1006906550,1403,1251-1500,Dhalsim
2688016460,1404,1251-1500,Manon
2400342825,1404,1251-1500,Dee Jay
3319938155,1404,1251-1500,JP
2879859192,1404,1251-1500,Cammy
1450010913,1404,1251-1500,Ryu
1932531376,1404,1251-1500,JP
3850286649,1404,1251-1500,Juri
4258165952,1404,1251-1500,Jamie
4052669723,1404,1251-1500,Marisa
3854434582,1404,1251-1500,Ken
4279892822,1404,1251-1500,Lily
1223202830,1404,1251-1500,Marisa
1805409787,1404,1251-1500,Chun-Li
2033140059,1404,1251-1500,JP
1275585326,1404,1251-1500,Jamie
3535102218,1404,1251-1500,Jamie
2311884516,1404,1251-1500,Dee Jay
4192991041,1404,1251-1500,Ryu
1249320480,1404,1251-1500,Chun-Li
1513777980,1404,1251-1500,Cammy
3774350034,1404,1251-1500,Zangief
4096015079,1404,1251-1500,Juri
2052886675,1404,1251-1500,Juri
3214095027,1404,1251-1500,Guile
1848909733,1404,1251-1500,Zangief
2177055993,1404,1251-1500,Dee Jay
2145946002,1404,1251-1500,Guile
1322192518,1404,1251-1500,JP
1881412681,1404,1251-1500,JP
1103851964,1404,1251-1500,Zangief
1300782553,1404,1251-1500,Marisa
1597149890,1404,1251-1500,Chun-Li
2243016876,1404,1251-1500,JP
1012159706,1404,1251-1500,Cammy
3465507417,1404,1251-1500,Chun-Li
1151428155,1404,1251-1500,Zangief
3351094628,1404,1251-1500,Ryu
3970349292,1404,1251-1500,JP
4264552965,1404,1251-1500,Dee Jay
4122204038,1404,1251-1500,Cammy
1654729260,1404,1251-1500,Juri
3474002236,1404,1251-1500,Juri
3695884082,1404,1251-1500,Zangief
3687522341,1404,1251-1500,Manon
3691773946,1404,1251-1500,Marisa
1373633633,1404,1251-1500,Dee Jay
1074084138,1404,1251-1500,Kimberly
2314210998,1404,1251-1500,Juri
3995021845,1404,1251-1500,Kimberly
3819421722,1405,1251-1500,Kimberly
1457335113,1405,1251-1500,Blanka
3539254519,1405,1251-1500,JP
3684918209,1405,1251-1500,Luke
3124315231,1405,1251-1500,Rashid
2648791542,1405,1251-1500,Marisa
1017906384,1405,1251-1500,Marisa
3581291553,1405,1251-1500,Rashid
2076067131,1405,1251-1500,Ryu
2933786354,1405,1251-1500,Juri
1646822320,1405,1251-1500,Dhalsim
2533172618,1405,1251-1500,E. Honda
3583433497,1405,1251-1500,Lily
1111854285,1405,1251-1500,JP
2944249941,1405,1251-1500,Dee Jay
2896739333,1405,1251-1500,Jamie
2218068941,1405,1251-1500,Lily
2283881755,1405,1251-1500,Dhalsim
4266563314,1405,1251-1500,Juri
1918991640,1405,1251-1500,Jamie
3382535633,1405,1251-1500,Juri
2670687358,1405,1251-1500,JP
1422903868,1405,1251-1500,Zangief
2608513192,1405,1251-1500,Dhalsim
2089509000,1405,1251-1500,Cammy
1695546850,1405,1251-1500,E. Honda
2504668392,1405,1251-1500,Ken
2355909317,1405,1251-1500,E. Honda
3968478467,1405,1251-1500,Luke
2102503978,1405,1251-1500,Zangief
2133901176,1405,1251-1500,Marisa
2022063522,1405,1251-1500,E. Honda
2558134955,1405,1251-1500,Marisa
2381596658,1405,1251-1500,Marisa
2247205969,1405,1251-1500,Cammy
2336806111,1405,1251-1500,Manon
3572926646,1405,1251-1500,JP
3465822639,1405,1251-1500,Chun-Li
3675299164,1405,1251-1500,Dhalsim
1763951600,1405,1251-1500,Dee Jay
1617275235,1405,1251-1500,Marisa
2473419541,1405,1251-1500,JP
4027827726,1405,1251-1500,Dhalsim
1496131913,1405,1251-1500,Juri
3072661415,1405,1251-1500,Cammy
4063111906,1405,1251-1500,Juri
2682351665,1405,1251-1500,Zangief
3837165710,1405,1251-1500,Ken
2064047277,1405,1251-1500,Dhalsim
1047417443,1405,1251-1500,Marisa
2830505350,1405,1251-1500,Juri
2771900618,1405,1251-1500,Zangief
1944587710,1405,1251-1500,Dee Jay
4153448679,1405,1251-1500,JP
4269919530,1405,1251-1500,Manon
3527987416,1405,1251-1500,Chun-Li
4013846739,1405,1251-1500,Jamie
1498732242,1405,1251-1500,Rashid
1452317089,1405,1251-1500,Ryu
3147620196,1405,1251-1500,Dee Jay
4031781681,1405,1251-1500,Ken
1827761829,1405,1251-1500,Guile
3092986489,1406,1251-1500,Juri
3888266697,1406,1251-1500,Luke
1490895475,1406,1251-1500,Zangief
1873183168,1406,1251-1500,JP
3177456014,1406,1251-1500,Blanka
2161915289,1406,1251-1500,Marisa
2841530538,1406,1251-1500,Dee Jay
4280514151,1406,1251-1500,Dee Jay
1172270305,1406,1251-1500,Dee Jay
2547505952,1406,1251-1500,Blanka
1915890660,1406,1251-1500,Kimberly
3052831977,1406,1251-1500,Manon
1030478318,1406,1251-1500,Cammy
1546739997,1406,1251-1500,Blanka
2895101924,1406,1251-1500,Luke
1476644184,1406,1251-1500,Dhalsim
3735321509,1406,1251-1500,Ken
3872431132,1406,1251-1500,Cammy
2951851067,1406,1251-1500,Jamie
1688733948,1406,1251-1500,Lily
2436717968,1406,1251-1500,Luke
2750628483,1406,1251-1500,Ken
1183961218,1406,1251-1500,Rashid
1801151779,1406,1251-1500,Guile
2743661770,1406,1251-1500,Luke
2581419728,1406,1251-1500,JP
2038301654,1406,1251-1500,JP
1808499923,1406,1251-1500,Ken
1463394347,1406,1251-1500,E. Honda
2065570334,1406,1251-1500,Manon
3793986091,1406,1251-1500,JP
3470234422,1406,1251-1500,E. Honda
2560178567,1406,1251-1500,Marisa
1972169243,1406,1251-1500,Guile
1375720960,1406,1251-1500,Marisa
1751465766,1406,1251-1500,Juri
2550578247,1406,1251-1500,Blanka
2386101586,1406,1251-1500,Blanka
1457054313,1406,1251-1500,Dee Jay
2424876587,1406,1251-1500,Luke
1364426428,1406,1251-1500,JP
3661755645,1406,1251-1500,Dee Jay
4257211886,1406,1251-1500,Ryu
1420290536,1406,1251-1500,Luke
2444825472,1406,1251-1500,Rashid
2444856565,1406,1251-1500,Jamie
2701579847,1406,1251-1500,Guile
2683301884,1406,1251-1500,Blanka
1607175263,1406,1251-1500,Ryu
3310997645,1406,1251-1500,Dee Jay
2646250016,1406,1251-1500,Marisa
1488596429,1406,1251-1500,JP
2110514422,1406,1251-1500,Juri
4277108237,1406,1251-1500,Guile
1110792004,1406,1251-1500,Marisa
1264159336,1406,1251-1500,Ken
4239533111,1406,1251-1500,Cammy
1169905359,1406,1251-1500,Chun-Li
2892670618,1406,1251-1500,Ken
1841080069,1406,1251-1500,Zangief
1359033445,1406,1251-1500,Dee Jay
4281317598,1406,1251-1500,Luke
3241284581,1406,1251-1500,JP
2171765966,1406,1251-1500,Cammy
2715832189,1406,1251-1500,Ken
2453825469,1406,1251-1500,Dee Jay
1251725513,1407,1251-1500,JP
2232346709,1407,1251-1500,JP
4195747390,1407,1251-1500,Cammy
3725271380,1407,1251-1500,Ken
3056039071,1407,1251-1500,Juri
1417953142,1407,1251-1500,Ken
2874027392,1407,1251-1500,Blanka
1118537979,1407,1251-1500,JP
1414780214,1407,1251-1500,Rashid
3446732412,1407,1251-1500,Cammy
3821291778,1407,1251-1500,Ken
4185037757,1407,1251-1500,Dee Jay
4038785625,1407,1251-1500,Ken
3776344032,1407,1251-1500,Chun-Li
2823604031,1407,1251-1500,Juri
1590583679,1407,1251-1500,Rashid
1126586164,1407,1251-1500,Kimberly
2856524054,1407,1251-1500,Ryu
3962914120,1407,1251-1500,Kimberly
3852451242,1407,1251-1500,Ken
2415068698,1407,1251-1500,Ryu
3537925916,1407,1251-1500,Luke
1803683776,1407,1251-1500,Kimberly
4153819625,1407,1251-1500,Zangief
1022829121,1407,1251-1500,Cammy
1020877922,1407,1251-1500,Guile
3920063002,1407,1251-1500,E. Honda
3253447243,1407,1251-1500,Ken
3324439440,1407,1251-1500,Marisa
1986048523,1407,1251-1500,Marisa
3744337691,1407,1251-1500,Ken
2583739332,1407,1251-1500,Marisa
3900419020,1407,1251-1500,Dee Jay
1675132174,1407,1251-1500,Zangief
2415586736,1407,1251-1500,Rashid
2889776938,1407,1251-1500,Ken
3572138496,1407,1251-1500,Luke
3201514266,1407,1251-1500,Kimberly
3248491074,1407,1251-1500,Ken
1266233995,1407,1251-1500,Kimberly
1140531718,1407,1251-1500,Ken
2589702016,1407,1251-1500,JP
2169514721,1407,1251-1500,Ken
1262627995,1407,1251-1500,Chun-Li
3379398097,1407,1251-1500,E. Honda
4274237333,1407,1251-1500,Manon
3771727857,1407,1251-1500,Blanka
3227446836,1407,1251-1500,Ryu
2767720342,1407,1251-1500,JP
2918574697,1407,1251-1500,Ryu
1948433564,1407,1251-1500,Zangief
3078672178,1407,1251-1500,Manon
3601128452,1407,1251-1500,Zangief
2766385060,1407,1251-1500,Guile
1096274520,1407,1251-1500,JP
4209793894,1407,1251-1500,Ken
4191440985,1407,1251-1500,Cammy
2779697043,1407,1251-1500,Ken
1265929212,1407,1251-1500,Manon
3782003891,1407,1251-1500,JP
2464456881,1407,1251-1500,Blanka
2431238637,1407,1251-1500,Lily
2963617891,1407,1251-1500,JP
2536496249,1408,1251-1500,Dee Jay
2499483912,1408,1251-1500,Guile
1142698029,1408,1251-1500,Jamie
2361182208,1408,1251-1500,Luke
2931758528,1408,1251-1500,Guile
1257911890,1408,1251-1500,Kimberly
1200612923,1408,1251-1500,Ken
3165783562,1408,1251-1500,E. Honda
3363173149,1408,1251-1500,Blanka
1094998454,1408,1251-1500,Manon
3123797931,1408,1251-1500,Dee Jay
1860199193,1408,1251-1500,Guile
2963420158,1408,1251-1500,Marisa
3477776352,1408,1251-1500,Rashid
3291881020,1408,1251-1500,Marisa
3594718771,1408,1251-1500,Dee Jay
3813034108,1408,1251-1500,Manon
3593287055,1408,1251-1500,Lily
2164565491,1408,1251-1500,Dee Jay
1846972997,1408,1251-1500,Luke
3754883605,1408,1251-1500,Ryu
2002204090,1408,1251-1500,Lily
3515287333,1408,1251-1500,Ken
2342775134,1408,1251-1500,Luke
1426178771,1408,1251-1500,Ken
3861704534,1408,1251-1500,Kimberly
3970942436,1408,1251-1500,Dee Jay
1634813523,1408,1251-1500,Rashid
1905857538,1408,1251-1500,Juri
2966082422,1408,1251-1500,Dee Jay
1101686562,1408,1251-1500,Guile
3940936896,1408,1251-1500,JP
1285138859,1408,1251-1500,Marisa
1833974796,1408,1251-1500,Marisa
3743759053,1408,1251-1500,Zangief
1216953646,1408,1251-1500,Kimberly
3094486402,1408,1251-1500,Dhalsim
2694769066,1408,1251-1500,Ken
2635271661,1408,1251-1500,Ryu
3143985491,1408,1251-1500,Juri
3880724658,1408,1251-1500,Chun-Li
1603276402,1408,1251-1500,Juri
2613556957,1408,1251-1500,Kimberly
3318600480,1408,1251-1500,Jamie
2306334543,1408,1251-1500,Chun-Li
2904087269,1408,1251-1500,Dhalsim
1495420521,1408,1251-1500,Cammy
3330808807,1408,1251-1500,Cammy
4160822967,1408,1251-1500,Chun-Li
4249313407,1408,1251-1500,Cammy
2964064247,1408,1251-1500,Marisa
3947918675,1408,1251-1500,Ken
4180103382,1408,1251-1500,Manon
1212636487,1408,1251-1500,Kimberly
1705346689,1408,1251-1500,Luke
2987346135,1408,1251-1500,Guile
2111766856,1408,1251-1500,Ryu
3880347472,1408,1251-1500,Luke
1235609732,1408,1251-1500,Kimberly
2728808235,1408,1251-1500,Ken
1350933099,1408,1251-1500,Guile
1815892108,1409,1251-1500,Kimberly
4143602090,1409,1251-1500,Chun-Li
2482186015,1409,1251-1500,Ken
3254317194,1409,1251-1500,Juri
3239175514,1409,1251-1500,Dhalsim
2864515793,1409,1251-1500,Juri
2756243297,1409,1251-1500,Zangief
3044627285,1409,1251-1500,Luke
2676854121,1409,1251-1500,Dhalsim
3182245078,1409,1251-1500,JP
1136048561,1409,1251-1500,Marisa
1139805894,1409,1251-1500,Ryu
4243937560,1409,1251-1500,JP
2928746489,1409,1251-1500,Jamie
2555083194,1409,1251-1500,Juri
3706026938,1409,1251-1500,Dee Jay
3262775176,1409,1251-1500,Kimberly
2023306978,1409,1251-1500,Marisa
3881470328,1409,1251-1500,Manon
1311773735,1409,1251-1500,Chun-Li
2442881108,1409,1251-1500,Rashid
2815518028,1409,1251-1500,Marisa
1236743890,1409,1251-1500,Marisa
4191810449,1409,1251-1500,Chun-Li
1691860318,1409,1251-1500,Marisa
1879069959,1409,1251-1500,Jamie
2462286262,1409,1251-1500,Dee Jay
2239790424,1409,1251-1500,Jamie
4056467255,1409,1251-1500,Ken
2605878882,1409,1251-1500,Manon
3381682548,1409,1251-1500,Ken
2989511632,1409,1251-1500,Jamie
2539915478,1409,1251-1500,Ryu
4115342288,1409,1251-1500,Ryu
1529380019,1409,1251-1500,Zangief
2832257870,1409,1251-1500,Ken
3071765474,1409,1251-1500,Manon
1091923256,1409,1251-1500,Juri
3711225539,1409,1251-1500,Guile
3136592808,1409,1251-1500,Cammy
2324971098,1409,1251-1500,JP
1490209238,1409,1251-1500,Dee Jay
3029236874,1409,1251-1500,E. Honda
3662960874,1409,1251-1500,Dhalsim
3073637546,1409,1251-1500,Blanka
3627467890,1409,1251-1500,Ryu
2353393717,1409,1251-1500,Dee Jay
3564007398,1409,1251-1500,Kimberly
3084181179,1409,1251-1500,JP
2342194880,1409,1251-1500,Luke
2874206174,1409,1251-1500,Chun-Li
1612912008,1409,1251-1500,Ken
2003373978,1409,1251-1500,Kimberly
4029483734,1409,1251-1500,Dee Jay
1902871926,1409,1251-1500,Cammy
1415634337,1409,1251-1500,Ryu
2897480217,1409,1251-1500,Juri
2437133446,1409,1251-1500,Ken
2773503402,1409,1251-1500,Ryu
1357520664,1409,1251-1500,JP
3320855325,1409,1251-1500,Kimberly
2825701048,1410,1251-1500,Juri
2129734483,1410,1251-1500,Manon
3015379579,1410,1251-1500,Chun-Li
2967073433,1410,1251-1500,Cammy
3004061849,1410,1251-1500,Ryu
1764314557,1410,1251-1500,Ken
2401797190,1410,1251-1500,Ken
1799686351,1410,1251-1500,Luke
2200434861,1410,1251-1500,Zangief
2609353680,1410,1251-1500,Cammy
2736982739,1410,1251-1500,Dee Jay
2263874664,1410,1251-1500,Ken
2522466554,1410,1251-1500,Dee Jay
2444404318,1410,1251-1500,Cammy
3192357808,1410,1251-1500,JP
4047298570,1410,1251-1500,JP
2374340647,1410,1251-1500,Juri
3907029208,1410,1251-1500,Ken
1616895087,1410,1251-1500,Juri
3364658539,1410,1251-1500,Ken
1574651817,1410,1251-1500,Juri
2315516247,1410,1251-1500,E. Honda
2813833796,1410,1251-1500,JP
3786783667,1410,1251-1500,Marisa
1996062122,1410,1251-1500,Marisa
4056498516,1410,1251-1500,Ryu
1463882261,1410,1251-1500,Dee Jay
2311784778,1410,1251-1500,Rashid
2805208896,1410,1251-1500,Juri
1818398671,1410,1251-1500,Ken
1517007475,1410,1251-1500,Ken
2424518272,1410,1251-1500,Rashid
2766779864,1410,1251-1500,Guile
2041444110,1410,1251-1500,E. Honda
2416671722,1410,1251-1500,Rashid
2544513677,1410,1251-1500,Kimberly
1561683237,1410,1251-1500,Kimberly
1607970486,1410,1251-1500,Manon
1896272461,1410,1251-1500,Ryu
3384911949,1410,1251-1500,Dee Jay
1262928238,1410,1251-1500,E. Honda
3987181666,1410,1251-1500,E. Honda
4199345989,1410,1251-1500,Blanka
1704636725,1410,1251-1500,Manon
3363243026,1410,1251-1500,Ken
2377134721,1410,1251-1500,Zangief
2920454339,1410,1251-1500,Ken
1855043380,1410,1251-1500,Ken
2331443532,1410,1251-1500,Rashid
3531456110,1410,1251-1500,Ken
1476524576,1410,1251-1500,Manon
3710303225,1410,1251-1500,Cammy
1582980010,1410,1251-1500,Marisa
1392504000,1410,1251-1500,E. Honda
3675304214,1410,1251-1500,Rashid
2357257628,1410,1251-1500,Dee Jay
3793478436,1411,1251-1500,Marisa
1021647287,1411,1251-1500,Chun-Li
2322390896,1411,1251-1500,Ken
1653768875,1411,1251-1500,Blanka
4118924825,1411,1251-1500,Guile
2649545659,1411,1251-1500,Manon
1102175301,1411,1251-1500,JP
3834604550,1411,1251-1500,Marisa
3659491035,1411,1251-1500,Marisa
2014021156,1411,1251-1500,Zangief
2194800298,1411,1251-1500,Chun-Li
3419691062,1411,1251-1500,Rashid
3973040846,1411,1251-1500,Marisa
3336500273,1411,1251-1500,Luke
2859865619,1411,1251-1500,Blanka
3762499227,1411,1251-1500,JP
2007410058,1411,1251-1500,Blanka
3629426859,1411,1251-1500,Ken
1421065017,1411,1251-1500,Ryu
2912874460,1411,1251-1500,Juri
3841769171,1411,1251-1500,Ken
3126226260,1411,1251-1500,Marisa
1249258102,1411,1251-1500,Cammy
2655181669,1411,1251-1500,Rashid
2680019752,1411,1251-1500,Guile
1906805696,1411,1251-1500,Luke
4108101195,1411,1251-1500,Cammy
1729006664,1411,1251-1500,Marisa
1400794264,1411,1251-1500,Cammy
2799885454,1411,1251-1500,Marisa
2074749667,1411,1251-1500,Manon
3679967639,1411,1251-1500,Juri
4036732219,1411,1251-1500,Dee Jay
2859745975,1411,1251-1500,Blanka
3888181784,1411,1251-1500,Guile
2126258941,1411,1251-1500,Ken
3739925485,1411,1251-1500,Luke
3198250048,1411,1251-1500,Jamie
2655215930,1411,1251-1500,Ken
2185728859,1411,1251-1500,Ken
3712257801,1411,1251-1500,Kimberly
2146517926,1411,1251-1500,Juri
1373346525,1411,1251-1500,Marisa
3981771657,1411,1251-1500,Guile
2174803267,1411,1251-1500,Ken
1831811661,1411,1251-1500,Ken
1462797941,1411,1251-1500,E. Honda
1379524034,1411,1251-1500,E. Honda
2504133910,1411,1251-1500,Luke
2329209174,1411,1251-1500,Ken
1276063763,1411,1251-1500,JP
2904110988,1411,1251-1500,Ken
1876447026,1411,1251-1500,Zangief
3193520227,1411,1251-1500,Dee Jay
3900877983,1411,1251-1500,Guile
3034173258,1411,1251-1500,Zangief
3918054514,1412,1251-1500,Lily
4185210168,1412,1251-1500,Cammy
1579915466,1412,1251-1500,Zangief
1886389384,1412,1251-1500,Rashid
